Epoch,Timestamp,patchsamearea8_psnr_refine_val,patchsamearea8_codebook_psnr_refine_val,codebook_psnr_refine_val,psnr_input_val,psnr_refine_val,patchzero_psnr_refine_val,patchsamearea8_enhancer_psnr_refine_val
40000.0,1722432327.12046,7.836040496826172,20.3190975189209,14.992270469665527,18.631549835205078,18.921247482299805,-1.4618778228759766,4.097058296203613
41000.0,1722432346.157913,5.388882160186768,21.907421112060547,15.50571060180664,16.249692916870117,19.011510848999023,1.1272766590118408,6.193256855010986
42000.0,1722432363.172495,8.754878044128418,16.478744506835938,18.79047966003418,28.554861068725586,30.004364013671875,2.3506100177764893,8.962573051452637
43000.0,1722432382.8852146,5.192842483520508,22.285364151000977,18.55573272705078,15.778594970703125,16.304471969604492,0.4446406662464142,3.008183479309082
44000.0,1722432401.3128788,6.3359694480896,26.898128509521484,17.644622802734375,23.556629180908203,24.07438087463379,1.1554529666900635,5.675479888916016
45000.0,1722432419.9182138,8.412918090820312,16.91148567199707,16.900135040283203,29.715065002441406,29.341840744018555,2.6528611183166504,-0.3414323627948761
46000.0,1722432438.3417237,6.463998794555664,17.91988182067871,15.71709156036377,15.463541030883789,15.38736343383789,-0.6922716498374939,10.13369083404541
